timestamp,loop_idx,est_x,est_y,meas_x,meas_y,goal_x,goal_y,goal_label,calibration_offset_deg,px_per_speed_per_sec,last_command_heading_deg,last_command_speed,dist_to_goal,dist_to_center,prediction_error_px,ball_found,target_found,safety_active,stuck_frames,meas_vx,meas_vy,est_vx,est_vy,calib_belief_ok,calib_belief_drift,calib_belief_bad,calib_obs,calib_action,vis_belief_visible,vis_belief_occluded,vis_belief_gone,vis_obs,vis_action
2025-11-28T20:47:07.353310,1,316.0,229.0,316,229,320,240,CENTER,185.24213747648503,2.124179128510015,nan,0.0,11.704699910719626,11.704699910719626,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.9486166007905138,0.04743083003952574,0.003952569169960489,0,0.0,0.44444444444444453,0.5092592592592592,0.04629629629629636,1,1.0
2025-11-28T20:47:07.696297,2,317.2,228.39999999999998,318,228,320,240,CENTER,185.24213747648503,2.124179128510015,nan,0.0,11.933147112141063,11.933147112141063,0.8944271909999159,1,0,0,0,6.468089831154071,-3.2340449155770354,6.468089831154071,-3.2340449155770354,0.9786646912798358,0.020062993728900826,0.001272314991263447,0,0.0,0.28144876325088347,0.6491166077738514,0.06943462897526508,1,1.0
2025-11-28T20:47:08.014455,3,318.28,228.76,319,229,320,240,CENTER,185.24213747648503,2.124179128510015,nan,0.0,11.37083989861788,11.37083989861788,0.7589466384404397,1,0,0,0,3.140582156137169,3.140582156137169,3.140582156137169,3.140582156137169,0.9859670788342523,0.013128322354608746,0.0009045988111389293,0,0.0,0.2252359145877137,0.6903745840618039,0.08438950135048248,1,1.0
2025-11-28T20:47:08.313330,4,318.712,228.30399999999997,319,228,320,240,CENTER,185.24213747648503,2.124179128510015,nan,0.0,11.766705571229384,11.766705571229384,0.41876007450566516,1,0,0,0,0.0,-3.123487984677103,0.0,-3.123487984677103,0.9877365210867468,0.011429926205618219,0.0008335527076348918,0,0.0,0.20757106735693767,0.6997447353262698,0.09268419731679245,1,1.0
2025-11-28T20:47:08.594806,5,318.88480000000004,228.12159999999997,319,228,320,240,CENTER,185.24213747648503,2.124179128510015,nan,0.0,11.930635255509262,11.930635255509262,0.1675040298022224,1,0,0,0,0.0,0.0,0.0,0.0,0.9881652197620115,0.01101732140711256,0.000817458830875907,0,0.0,0.20188082876883315,0.7009874307879347,0.0971317404432322,1,1.0
2025-11-28T20:47:08.879429,6,318.35392,228.64864,318,229,320,240,CENTER,185.24213747648503,2.124179128510015,nan,0.0,11.470089503399699,11.470089503399699,0.49871155591184313,1,0,0,0,-3.5527697143675145,3.5527697143675145,-3.5527697143675145,3.5527697143675145,0.9882690909296898,0.010917280804447932,0.000813628265862194,0,0.0,0.19989348622559897,0.7005980148235446,0.09950849895085642,1,1.0
2025-11-28T20:47:09.164049,7,318.141568,228.259456,318,228,320,240,CENTER,185.24213747648503,2.124179128510015,nan,0.0,11.886721285306558,11.886721285306558,0.2955654150268633,1,0,0,0,0.0,-3.5011089380321923,0.0,-3.5011089380321923,0.9882942591879167,0.010893036469348912,0.0008127043427344537,0,0.0,0.19912072061228495,0.7000976955251861,0.10078158386252893,1,1.0
2025-11-28T20:47:09.451382,8,317.4566272,228.1037824,317,228,320,240,CENTER,185.24213747648503,2.124179128510015,nan,0.0,12.165062202320607,12.165062202320607,0.46827255560155645,1,0,0,0,-3.5134530199768133,0.0,-3.5134530199768133,0.0,0.9883003576048378,0.010887161664449748,0.0008124807307124966,0,0.0,0.19878628291307146,0.6997486337182772,0.1014650833686513,1,1.0
2025-11-28T20:47:09.767500,9,317.18265088,228.64151296,317,229,320,240,CENTER,185.24213747648503,2.124179128510015,nan,0.0,11.702678492627781,11.702678492627781,0.40233605581991994,1,0,0,0,0.0,3.4802996458549766,0.0,3.4802996458549766,0.9883018352936821,0.01088573814238761,0.0008124265639303044,0,0.0,0.1986285880015598,0.6995388148917538,0.10183259710668649,1,1.0
2025-11-28T20:47:10.035243,10,317.07306035199997,228.85660518400002,317,229,320,240,CENTER,185.24213747648503,2.124179128510015,nan,0.0,11.521381155412307,11.521381155412307,0.16093442232794244,1,0,0,0,0.0,0.0,0.0,0.0,0.9883021933484644,0.010885393211631135,0.0008124134399045035,0,0.0,0.19854980294789515,0.6994198195298047,0.10203037752230008,1,1.0
2025-11-28T20:47:10.334334,11,316.4292241408,228.9426420736,316,229,320,240,CENTER,185.24213747648503,2.124179128510015,nan,0.0,11.61962153209674,11.61962153209674,0.43303959953610993,1,0,0,0,-3.7349566245705645,0.0,-3.7349566245705645,0.0,0.9883022801077849,0.010885309632298886,0.0008124102599162524,0,0.0,0.1985090533864949,0.6993540822117178,0.1021368644017872,1,1.0
