timestamp,loop_idx,est_x,est_y,meas_x,meas_y,goal_x,goal_y,goal_label,calibration_offset_deg,px_per_speed_per_sec,last_command_heading_deg,last_command_speed,dist_to_goal,dist_to_center,prediction_error_px,ball_found,target_found,safety_active,stuck_frames,meas_vx,meas_vy,est_vx,est_vy,calib_belief_ok,calib_belief_drift,calib_belief_bad,calib_obs,calib_action
2025-11-28T18:39:06.145833,47,475.2786240013792,171.9051263979902,463,183,320,240,CENTER,181.11751845486103,3.3694569588156145,65.20342225694884,21.0,169.5534219136712,169.5534219136712,16.548740967572737,1,0,0,0,-25.261081240897493,25.261081240897493,-25.261081240897493,25.261081240897493,0.0474936881469545,0.611607890779548,0.34089842107349744,1,1.0
2025-11-28T18:39:06.610509,48,439.11144960055174,196.56205055919608,415,213,320,240,CENTER,180.37516145569376,3.3694569588156145,69.5887733624458,17.0,126.78482905129704,126.78482905129704,29.181641209129626,1,0,0,0,-114.60303632316861,71.62689770198038,-114.60303632316861,71.62689770198038,0.05604230859612572,0.7375785399062474,0.20637915149762698,1,1.0
2025-11-28T18:39:07.064061,49,402.4445798402207,217.82482022367844,378,232,320,240,CENTER,179.67005331827406,3.3694569588156145,75.27535098518439,8.0,85.37474651876106,85.37474651876106,28.257268184592068,1,0,0,0,-79.62428688483796,40.888147319241114,-79.62428688483796,40.888147319241114,0.06081855256112541,0.8117460867567773,0.12743536068209735,1,1.0
2025-11-28T18:39:07.495928,50,367.3778319360883,237.12992808947138,344,250,320,240,CENTER,178.70550440168174,3.3694569588156145,87.82784699703436,5.0,47.464684468937875,47.464684468937875,26.686359381042728,1,0,0,0,-74.79681503506535,39.59831384209342,-74.79681503506535,39.59831384209342,0.0632431366054498,0.8511096884111322,0.08564717498341787,1,1.0
2025-11-28T18:39:07.841894,51,333.5511327744353,253.25197123578857,311,264,320,240,CENTER,177.1643739569993,3.3694569588156145,87.82784699703436,0.0,18.953837107681977,18.953837107681977,24.981467365359592,1,0,0,0,-76.4151344022057,32.418541867602414,-76.4151344022057,32.418541867602414,0.06441264763082818,0.8708521089622302,0.06473524340694164,1,1.0
2025-11-28T18:39:08.187428,52,302.6204531097741,266.30078849431544,282,275,320,240,CENTER,175.91376888645271,3.3694569588156145,87.82784699703436,0.0,31.52427835069785,31.52427835069785,22.380334386979698,1,0,0,0,-83.94547866283315,31.841388458316022,-83.94547866283315,31.841388458316022,0.06496305889450014,0.8804714941734808,0.054565446932019104,1,1.0
2025-11-28T18:39:08.652155,53,276.44818124390963,273.9203153977262,259,279,621,86,PERSON,175.21562632652166,3.3694569588156145,246.17609794271385,21.0,392.46656003704396,55.202796248419936,18.172567908220824,1,1,0,0,-66.94962867447788,11.643413682517894,-66.94962867447788,11.643413682517894,0.06521935626253926,0.8850919124502956,0.0496887312871651,1,1.0
2025-11-28T18:39:09.105051,54,256.9792724975639,278.76812615909046,244,282,320,240,CENTER,175.21562632652166,3.3694569588156145,243.18601204918792,5.0,73.9904027615978,73.9904027615978,13.37559430790176,1,0,0,0,-32.03633678743285,6.40726735748657,-32.03633678743285,6.40726735748657,0.06533825174666263,0.8872957471738603,0.047366001079477124,1,1.0
2025-11-28T18:39:09.551602,55,245.59170899902554,280.1072504636362,238,281,320,240,CENTER,175.21562632652166,3.3694569588156145,246.45900120562393,8.0,84.52919796992364,84.52919796992364,7.644020359769011,1,0,0,0,-13.30686535627549,-2.2178108927125817,-13.30686535627549,-2.2178108927125817,0.4246236753147322,0.5593547338298388,0.016021590855429008,0,1.0
2025-11-28T18:39:10.005011,56,241.0366835996102,279.4429001854545,238,279,320,240,CENTER,175.21562632652166,3.3694569588156145,248.24182516455943,9.0,88.26634529642538,88.26634529642538,3.068812124978848,1,0,0,0,0.0,-4.478758937647893,0.0,-4.478758937647893,0.7813133834190501,0.214012813886399,0.004673802694550775,0,1.0
2025-11-28T18:39:10.452189,57,243.41467343984408,276.1771600741818,245,274,320,240,CENTER,175.21562632652166,3.3694569588156145,249.49939260350797,10.0,84.70005404578382,84.70005404578382,2.693192583338065,1,0,0,0,15.404757719790988,-11.003398371279276,15.404757719790988,-11.003398371279276,0.93606045250109,0.06275778652564476,0.0011817609732651876,0,0.0
2025-11-28T18:39:10.872049,58,237.76586937593765,277.2708640296727,234,278,320,240,CENTER,175.21562632652166,3.3694569588156145,250.40297816519052,12.0,90.28604291369568,90.28604291369568,3.8358064888430206,1,0,0,0,-24.626179338438906,8.954974304886875,-24.626179338438906,8.954974304886875,0.9748908866344644,0.02390381018008877,0.0012053031854467914,0,0.0
2025-11-28T18:39:11.310513,59,254.10634775037505,269.9083456118691,265,265,320,240,CENTER,175.22448335007854,3.3694569588156145,250.3627832716059,5.0,72.36354430259419,72.36354430259419,11.948368758174201,1,0,0,0,74.18722509313099,-31.11077181324848,74.18722509313099,-31.11077181324848,0.8584171975270667,0.12643277442330356,0.01515002804962996,1,1.0
2025-11-28T18:39:11.742123,60,275.04253910015007,260.96333824474766,289,255,320,240,CENTER,175.31394978237267,3.3694569588156145,249.68675165852096,5.0,49.60478647192462,49.60478647192462,15.178014290153698,1,0,0,0,54.67322115533454,-22.780508814722726,54.67322115533454,-22.780508814722726,0.6971749358353674,0.2824648364404735,0.020360227724159193,1,1.0
2025-11-28T18:39:12.085920,61,297.21701564006,251.98533529789907,312,246,320,240,CENTER,175.5209577045569,3.3694569588156145,249.68675165852096,0.0,25.743205677388644,25.743205677388644,15.948694780906255,1,0,0,0,53.35187441411597,-20.876820422914943,53.35187441411597,-20.876820422914943,0.4890900177450747,0.48304431658433494,0.027865665670590293,1,1.0
2025-11-28T18:39:12.581702,62,319.286806256024,244.19413411915963,334,239,320,240,CENTER,175.89531451062132,3.3694569588156145,249.68675165852096,0.0,4.254339705047704,4.254339705047704,15.603111849743051,1,0,0,0,63.527615931836756,-20.213332341948057,63.527615931836756,-20.213332341948057,0.30149172359386234,0.663380299022948,0.03512797738318961,1,1.0
2025-11-28T18:39:13.122565,63,339.5147225024096,237.47765364766383,353,233,320,240,CENTER,176.3187931667263,3.3694569588156145,249.68675165852096,0.0,19.677058354012043,19.677058354012043,14.209225572685348,1,0,0,0,38.43768497331754,-12.138216307363432,38.43768497331754,-12.138216307363432,0.1795949810909458,0.7802848925264049,0.0401201263826494,1,1.0
2025-11-28T18:39:13.726199,64,355.40588900096384,231.79106145906553,366,228,320,240,CENTER,176.62013641190535,3.3694569588156145,80.32634045036187,5.0,36.34506359765259,36.34506359765259,11.251992483392044,1,0,0,0,24.01262683201804,-9.235625704622322,24.01262683201804,-9.235625704622322,0.11629048674992999,0.8408580072806251,0.04285150596944495,1,1.0
2025-11-28T18:39:14.291879,65,367.76235560038555,228.3164245836262,376,226,320,240,CENTER,176.62013641190535,3.3694569588156145,79.63416308716828,5.0,49.17060653487787,49.17060653487787,8.557137845455523,1,0,0,0,16.56738018947222,-3.313476037894444,16.56738018947222,-3.313476037894444,0.5017717682464775,0.4846716967848722,0.013556534968650294,0,1.0
2025-11-28T18:39:14.726012,66,376.3049422401542,226.3265698334505,382,225,320,240,CENTER,176.62013641190535,3.3694569588156145,79.73004717897172,5.0,57.94142916071892,57.94142916071892,5.847518312156065,1,0,0,0,10.635121417710563,-1.7725202362850938,10.635121417710563,-1.7725202362850938,0.824236218302248,0.17205955521728983,0.0037042264804621134,0,1.0
2025-11-28T18:39:15.164594,67,382.1219768960617,224.33062793338019,386,223,320,240,CENTER,176.62013641190535,3.3694569588156145,79.22312974368126,5.0,64.06769259491863,64.06769259491863,4.099955352411876,1,0,0,0,9.16098433036999,-4.580492165184995,9.16098433036999,-4.580492165184995,0.9490730734340994,0.05001149666801603,0.0009154298978845585,0,0.0
2025-11-28T18:39:15.596289,68,384.4487907584247,223.53225117335205,386,223,320,240,CENTER,176.62013641190535,3.3694569588156145,79.04651254814641,5.0,66.51942108618185,66.51942108618185,1.6399821409647215,1,0,0,0,0.0,0.0,0.0,0.0,0.9783023120739124,0.020603139145755914,0.0010945487803315278,0,0.0
2025-11-28T18:39:16.045958,69,385.3795163033699,223.2129004693408,386,223,320,240,CENTER,176.62013641190535,3.3694569588156145,78.97945836244168,5.0,67.50028046397189,67.50028046397189,0.6559928563858849,1,0,0,1,0.0,0.0,0.0,0.0,0.9858480440857778,0.013254811783408052,0.0008971441308142282,0,0.0
2025-11-28T18:39:16.496017,70,385.15180652134796,223.68516018773633,385,224,320,240,CENTER,176.62013641190535,3.3694569588156145,79.32136722730863,5.0,67.16347140443965,67.16347140443965,0.349527291223437,1,0,0,2,-2.223852670099939,2.223852670099939,-2.223852670099939,2.223852670099939,0.9877057299298602,0.011460315786216991,0.0008339542839228668,0,0.0
2025-11-28T18:39:16.931822,71,383.86072260853916,224.47406407509453,383,225,320,240,CENTER,176.62013641190535,3.3694569588156145,79.71512435101536,5.0,65.72097517862204,65.72097517862204,1.0086882600469937,1,0,0,3,-4.424163633669095,2.2120818168345475,-4.424163633669095,2.2120818168345475,0.988157638963382,0.011024669013361464,0.0008176920232564781,0,0.0
2025-11-28T18:39:17.366475,72,381.5442890434157,224.78962563003782,380,225,320,240,CENTER,176.62013641190535,3.3694569588156145,79.49767067244696,5.0,63.396017243466474,63.396017243466474,1.5585525416715107,1,0,0,0,-6.923601596571794,0.0,-6.923601596571794,0.0,0.9882672466940311,0.010919060186963973,0.0008136931190051951,0,0.0
2025-11-28T18:39:17.801447,73,378.8177156173663,225.51585025201513,377,226,320,240,CENTER,176.62013641190535,3.3694569588156145,79.5457544197067,5.0,60.57486495542044,60.57486495542044,1.8810877289725416,1,0,0,0,-6.894104110849948,2.2980347036166493,-6.894104110849948,2.2980347036166493,0.9882938118653456,0.01089346756478053,0.0008127205698739001,0,0.0
2025-11-28T18:39:18.210371,74,377.7270862469465,225.80634010080604,377,226,320,240,CENTER,176.62013641190535,3.3694569588156145,79.56626578400991,5.0,59.446416779284405,59.446416779284405,0.7524350915890087,1,0,0,1,0.0,0.0,0.0,0.0,0.9883002491876435,0.010887266118200897,0.0008124846941554698,0,0.0
