timestamp,loop_idx,est_x,est_y,meas_x,meas_y,goal_x,goal_y,goal_label,calibration_offset_deg,px_per_speed_per_sec,last_command_heading_deg,last_command_speed,dist_to_goal,dist_to_center,prediction_error_px,ball_found,target_found,safety_active,stuck_frames,meas_vx,meas_vy,est_vx,est_vy
2025-11-28T15:58:14.013241,1,341.0,212.0,341,212,320,240,CENTER,185.05467050262249,2.455394339232672,31.815227143221534,5.0,35.0,35.0,0.0,1,0,0,1,0.0,0.0,0.0,0.0
2025-11-28T15:58:14.508325,2,344.0,213.20000000000002,346,214,320,240,CENTER,185.05467050262249,2.455394339232672,36.790486632585555,5.0,35.97554725087583,35.97554725087583,2.1540659228537953,1,0,0,0,10.958366971566223,4.383346788626489,10.958366971566223,4.383346788626489
2025-11-28T15:58:14.933011,3,346.4,213.68,348,214,320,240,CENTER,185.05467050262249,2.455394339232672,40.03227295039059,5.0,37.278712424116776,37.278712424116776,1.6316862443497122,1,0,0,0,4.235404363947749,0.0,4.235404363947749,0.0
2025-11-28T15:58:15.336415,4,348.56,212.672,350,212,320,240,CENTER,185.05467050262249,2.455394339232672,41.20815818583847,5.0,39.52838453567259,39.52838453567259,1.5890827542956942,1,0,0,0,4.714033235234451,-4.714033235234451,4.714033235234451,-4.714033235234451
2025-11-28T15:58:15.772339,5,349.424,210.4688,350,209,320,240,CENTER,185.05467050262249,2.455394339232672,39.841146986003565,5.0,41.687690622532685,41.687690622532685,1.5777038505372258,1,0,0,0,0.0,-7.436682848642381,0.0,-7.436682848642381
2025-11-28T15:58:16.732600,6,350.3696,208.98752000000002,351,208,320,240,CENTER,185.05467050262249,2.455394339232672,39.34526895842089,5.0,43.406065473737634,43.406065473737634,1.1715800913296734,1,0,0,1,1.0150383709451927,-1.0150383709451927,1.0150383709451927,-1.0150383709451927
2025-11-28T15:58:17.163417,7,349.54784,207.795008,349,207,320,240,CENTER,185.05467050262249,2.455394339232672,37.48147908312666,5.0,43.70625079305779,43.70625079305779,0.9654876413833591,1,0,0,2,-4.865931493253563,-2.4329657466267816,-4.865931493253563,-2.4329657466267816
2025-11-28T15:58:17.567635,8,348.019136,206.7180032,347,206,320,240,CENTER,185.05467050262249,2.455394339232672,35.03837088360967,5.0,43.505899521578755,43.505899521578755,1.246662256469748,1,0,0,3,-4.642752064679453,-2.3213760323397263,-4.642752064679453,-2.3213760323397263
2025-11-28T15:58:17.961738,9,346.8076544,205.68720128,346,205,320,240,CENTER,185.05467050262249,2.455394339232672,32.9448711443267,5.0,43.54329443702063,43.54329443702063,1.0604485980343399,1,0,0,4,-2.4677007038379553,-2.4677007038379553,-2.4677007038379553,-2.4677007038379553
2025-11-28T15:58:18.318113,10,345.12306176000004,205.274880512,344,205,320,240,CENTER,185.05467050262249,2.455394339232672,30.830458899361446,5.0,42.860263130931116,42.860263130931116,1.15621235620961,1,0,0,5,-5.074805609951899,0.0,-5.074805609951899,0.0
2025-11-28T15:58:18.723398,11,344.449224704,205.1099522048,344,205,320,240,CENTER,185.05467050262249,2.455394339232672,29.96620580762294,5.0,42.60375598204957,42.60375598204957,0.46248494248384536,1,0,0,6,0.0,0.0,0.0,0.0
2025-11-28T15:58:19.143942,12,342.37968988160003,205.64398088192002,341,206,320,240,CENTER,185.05467050262249,2.455394339232672,28.02576012354325,5.0,41.002275166610794,41.002275166610794,1.4248837783580641,1,0,0,0,-7.438678799114659,2.4795595997048863,-7.438678799114659,2.4795595997048863
2025-11-28T15:58:19.566796,13,341.55187595264,207.057592352768,341,208,320,240,CENTER,185.05467050262249,2.455394339232672,28.139201659837425,5.0,39.366046012704786,39.366046012704786,1.092107705614985,1,0,0,1,0.0,4.7333870888563,0.0,4.7333870888563
2025-11-28T15:58:19.982931,14,340.020750381056,207.62303694110722,339,208,320,240,CENTER,185.05467050262249,2.455394339232672,26.67648658446012,5.0,38.067022246788135,38.067022246788135,1.0881325692193076,1,0,0,2,-4.752238143067804,0.0,-4.752238143067804,0.0
2025-11-28T15:58:20.403292,15,338.80830015242236,209.0492147764429,338,210,320,240,CENTER,185.05467050262249,2.455394339232672,26.23171437229402,5.0,36.21744414751504,36.21744414751504,1.2479349653489642,1,0,0,3,-2.397301316762632,4.794602633525264,-2.397301316762632,4.794602633525264
2025-11-28T15:58:20.838409,16,337.72332006096894,209.01968591057715,337,209,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,5.0,35.691678793002104,35.691678793002104,0.7235878976844276,1,0,0,4,-2.384576987145594,-2.384576987145594,-2.384576987145594,-2.384576987145594
2025-11-28T15:58:21.137629,17,336.6893280243876,210.80787436423086,336,212,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,33.62608911307021,33.62608911307021,1.377075399774489,1,0,0,0,-2.298228618269648,6.8946858548089445,-2.298228618269648,6.8946858548089445
2025-11-28T15:58:21.393697,18,335.67573120975504,211.52314974569234,335,212,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,32.50630014884423,32.50630014884423,0.8270422195210452,1,0,0,0,-3.3197912973000356,0.0,-3.3197912973000356,0.0
2025-11-28T15:58:21.662919,19,334.670292483902,213.00925989827695,334,214,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,30.71998588544586,30.71998588544586,1.1961847529281302,1,0,0,0,-3.9204635420512615,7.840927084102523,-3.9204635420512615,7.840927084102523
2025-11-28T15:58:22.053349,20,333.0681169935608,214.80370395931078,332,216,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,28.383604702846394,28.383604702846394,1.6037450323857838,1,0,0,0,-5.852624734268374,5.852624734268374,-5.852624734268374,5.852624734268374
2025-11-28T15:58:22.353092,21,331.8272467974243,217.32148158372433,331,219,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,25.577313470428013,25.577313470428013,1.8712993714596724,1,0,0,0,-3.1554531064741536,9.46635931942246,-3.1554531064741536,9.46635931942246
2025-11-28T15:58:22.609288,22,331.3308987189697,218.92859263348976,331,220,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,23.924746063124086,23.924746063124086,1.1213419225321988,1,0,0,0,0.0,3.3140389233077623,0.0,3.3140389233077623
2025-11-28T15:58:22.893324,23,331.73235948758787,220.1714370533959,332,221,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,23.039534884051687,23.039534884051687,0.8707169461825754,1,0,0,0,3.931160011172158,3.931160011172158,3.931160011172158,3.931160011172158
2025-11-28T15:58:23.177953,24,332.4929437950351,220.66857482135836,333,221,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,23.016899098343504,23.016899098343504,0.6057628612180225,1,0,0,0,3.4982997693825038,0.0,3.4982997693825038,0.0
2025-11-28T15:58:23.463689,25,332.797177518014,220.86742992854334,333,221,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,23.01788413314225,23.01788413314225,0.24230514448724705,1,0,0,0,0.0,0.0,0.0,0.0
2025-11-28T15:58:23.718254,26,332.91887100720555,220.34697197141736,333,220,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,23.518901734415046,23.518901734415046,0.3563305521858759,1,0,0,0,0.0,-3.512046770306683,0.0,-3.512046770306683
2025-11-28T15:58:24.123555,27,332.96754840288224,219.53878878856696,333,219,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,24.224336437144505,24.224336437144505,0.5397651941733062,1,0,0,0,0.0,-3.8824141422930314,0.0,-3.8824141422930314
2025-11-28T15:58:24.382793,28,332.9870193611529,218.61551551542678,333,218,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,25.01916962167035,25.01916962167035,0.615652374896721,1,0,0,0,0.0,-2.4734255758671546,0.0,-2.4734255758671546
2025-11-28T15:58:24.647845,29,332.9948077444611,218.2462062061707,333,218,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,25.339545630100645,25.339545630100645,0.24626094995868889,1,0,0,0,0.0,0.0,0.0,0.0
2025-11-28T15:58:24.948400,30,333.5979230977845,217.49848248246826,334,217,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,26.2910974127184,26.2910974127184,0.6404300278898195,1,0,0,0,3.758653506657371,-3.758653506657371,3.758653506657371,-3.758653506657371
2025-11-28T15:58:25.248854,31,333.8391692391138,217.1993929929873,334,217,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,26.671900665626932,26.671900665626932,0.2561720111559162,1,0,0,0,0.0,0.0,0.0,0.0
2025-11-28T15:58:25.488253,32,333.9356676956455,217.0797571971949,334,217,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,26.82424955638082,26.82424955638082,0.10246880446235765,1,0,0,0,0.0,0.0,0.0,0.0
2025-11-28T15:58:25.757971,33,333.9742670782582,216.43190287887796,334,216,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,27.39955003800486,27.39955003800486,0.43266878792494595,1,0,0,0,0.0,-4.159769592840241,0.0,-4.159769592840241
2025-11-28T15:58:26.028294,34,333.9897068313033,216.17276115155119,334,216,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,27.63058465481399,27.63058465481399,0.1730675151699777,1,0,0,0,0.0,0.0,0.0,0.0
2025-11-28T15:58:26.343430,35,333.9958827325213,216.06910446062048,334,216,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,27.723140059870243,27.723140059870243,0.0692270060679981,1,0,0,0,0.0,0.0,0.0,0.0
2025-11-28T15:58:26.616552,36,333.9983530930085,216.0276417842482,334,216,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,27.760184576851497,27.760184576851497,0.02769080242721059,1,0,0,0,0.0,0.0,0.0,0.0
2025-11-28T15:58:26.901074,37,333.99934123720345,216.01105671369928,334,216,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,27.775005941835868,27.775005941835868,0.011076320970875858,1,0,0,0,0.0,0.0,0.0,0.0
2025-11-28T15:58:27.197625,38,333.9997364948814,216.0044226854797,334,216,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,27.78093505595582,27.78093505595582,0.0044305283883489905,1,0,0,0,0.0,0.0,0.0,0.0
2025-11-28T15:58:27.439930,39,333.99989459795256,216.00176907419188,334,216,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,27.783306792428334,27.783306792428334,0.0017722113553395962,1,0,0,0,0.0,0.0,0.0,0.0
2025-11-28T15:58:27.678605,40,333.99995783918104,216.00070762967675,334,216,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,27.784255501544433,27.784255501544433,0.0007088845421351623,1,0,0,0,0.0,0.0,0.0,0.0
2025-11-28T15:58:27.978644,41,333.99998313567244,216.0002830518707,334,216,320,232,PERSON,185.05467050262249,2.455394339232672,24.718481627906556,0.0,21.260067502700192,27.78463498751491,0.00028355381684703833,1,1,0,0,0.0,0.0,0.0,0.0
2025-11-28T15:58:28.277719,42,333.999993254269,216.0001132207483,334,216,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,27.784786782274903,27.784786782274903,0.00011342152674948775,1,0,0,0,0.0,0.0,0.0,0.0
2025-11-28T15:58:28.548653,43,333.9999973017076,216.0000452882993,334,216,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,27.784847500238406,27.784847500238406,4.536861068844654e-05,1,0,0,0,0.0,0.0,0.0,0.0
2025-11-28T15:58:28.787856,44,333.9999989206831,216.00001811531973,334,216,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,27.784871787433328,27.784871787433328,1.814744428402257e-05,1,0,0,0,0.0,0.0,0.0,0.0
2025-11-28T15:58:29.032403,45,333.9999995682732,216.0000072461279,334,216,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,27.784881502312796,27.784881502312796,7.2589777149613304e-06,1,0,0,0,0.0,0.0,0.0,0.0
2025-11-28T15:58:29.298506,46,333.9999998273093,216.00000289845116,334,216,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,27.784885388264843,27.784885388264843,2.903591085308381e-06,1,0,0,0,0.0,0.0,0.0,0.0
2025-11-28T15:58:29.568435,47,333.99999993092376,216.00000115938047,334,216,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,27.78488694264571,27.78488694264571,1.1614364427673084e-06,1,0,0,0,0.0,0.0,0.0,0.0
2025-11-28T15:58:29.808471,48,333.99999997236955,216.60000046375217,334,217,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,27.2682961976495,27.2682961976495,0.39999953624783396,1,0,0,0,0.0,3.70481953784092,0.0,3.70481953784092
2025-11-28T15:58:30.077978,49,334.59999998894784,216.84000018550086,335,217,320,240,CENTER,185.05467050262249,2.455394339232672,24.718481627906556,0.0,27.37783028446333,27.37783028446333,0.4308131259391783,1,0,0,0,4.201034056558607,0.0,4.201034056558607,0.0
